Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2017-01-11 00:00:00,Cobar,18.87843139,17.6292824,7.763314123,14.56726361,12.72707662,W,57.65607996,NE,E,30.91495746,23.963973,39.07174423,33.13941389,1011.739578,996.0666784,3.432022354,7.62030651,27.74068991,17.0829217,Yes,No
2017-01-12 00:00:00,Cobar,15.50773878,43.10873469,13.48260591,8.432832166,5.448830275,N,23.93187123,NE,N,13.55879705,3.55718091,94.6563843,97.7241565,993.9622574,993.2787511,6.886711827,1.422551703,17.29351455,13.35034044,No,Yes
2017-01-13 00:00:00,Cobar,17.6019942,31.61406722,5.198099585,10.72129915,11.909027,SE,35.28497115,NE,S,5.723255817,2.326710349,24.66174227,86.34431335,1002.751934,1007.264621,5.379183269,0.194776151,29.9944332,29.09816993,No,No
2017-01-14 00:00:00,Cobar,5.324104038,24.16572932,6.90384417,1.026756788,14.11488484,NE,83.2410886,N,E,34.31556741,14.88981181,66.83607021,32.30435846,992.0508133,1023.132919,8.343109016,7.064022552,19.11541069,17.15705105,Yes,Yes
2017-01-15 00:00:00,CoffsHarbour,3.40928689,26.90944551,18.34971686,6.265004937,9.348155596,NW,56.31670664,SE,E,12.35443597,28.82657818,74.01493937,46.37805974,1005.826797,1008.936845,3.585399081,0.673169832,14.40777789,8.622998952,No,No
2017-01-16 00:00:00,Albury,0.363616642,28.41607622,5.810090113,1.745377277,11.12440931,SW,44.13297933,SW,SE,26.35421617,22.19227033,44.81286995,41.5078129,997.5439573,1023.171467,2.871858059,8.896722006,3.773828585,17.75702363,No,No
2017-01-17 00:00:00,CoffsHarbour,8.76468897,33.01783,9.399765363,9.191937533,12.07645968,N,50.72152592,E,NW,22.6577474,16.91505874,93.75259868,14.90956787,1012.465301,1019.187472,7.984277988,6.073167866,13.76947517,4.964743767,No,No
2017-01-18 00:00:00,CoffsHarbour,14.74794217,30.47038283,17.80282275,14.07723237,12.67559473,S,88.35196107,E,E,18.87025238,22.63006257,73.66567352,95.78193238,1017.712336,998.3771354,0.443199613,6.781047392,25.68777592,24.20703217,No,No
2017-01-19 00:00:00,CoffsHarbour,9.806101127,42.5817592,14.15442701,9.926665987,5.925800068,SW,79.91992139,SE,NW,19.83277891,14.61805939,45.79245799,40.43124312,1011.284794,1027.955265,1.227468536,2.212234707,32.24502441,11.75724486,Yes,Yes
2017-01-20 00:00:00,Cobar,10.93687305,29.90890449,1.244064523,1.152045725,0.768951888,S,41.78523177,W,W,29.28951656,37.44585342,56.93352018,87.53290826,1007.369468,992.4312467,0.741639911,6.064788545,8.808779135,9.123057946,No,Yes
2017-01-21 00:00:00,BadgerysCreek,22.60396736,44.76474044,2.946060886,5.319993075,6.028144069,N,29.40014722,E,SE,3.510916565,2.196195636,69.26134434,18.93562277,1005.493337,1025.931188,7.587989609,0.388979435,12.43324311,33.47780612,No,No
2017-01-22 00:00:00,Albury,8.706386676,40.54274873,0.156831815,8.259950692,10.10634345,S,40.15985773,SE,SW,26.72722648,26.93565916,59.21901804,54.78708106,1023.667671,1002.177738,0.09546681,7.540431479,5.388634794,27.19083485,No,No
2017-01-23 00:00:00,BadgerysCreek,12.84973723,21.25531543,12.6184358,6.048116342,6.755255787,SE,93.66051608,SW,NE,35.83248406,35.65130659,87.86975838,2.396138512,998.7747226,1010.005923,7.754914399,1.526616837,24.1753013,27.5474326,No,No
2017-01-24 00:00:00,CoffsHarbour,19.59132532,42.91785644,8.953468508,12.50466016,11.23444726,W,66.52710703,E,SE,2.311527881,32.15538835,35.68886623,76.42204838,1019.368734,1006.894075,4.061410158,6.276222602,33.60659505,21.83026892,No,No
2017-01-25 00:00:00,CoffsHarbour,9.913569558,18.49099194,2.685497018,12.22006507,5.354736442,S,62.6784167,NE,N,5.626133569,7.361641393,29.98857401,58.09138982,1020.299293,996.8733823,0.03622751,2.020324511,22.43332769,29.37104837,No,Yes
2017-01-26 00:00:00,BadgerysCreek,15.55216751,39.52349125,19.15868242,9.177465302,9.521162117,NE,67.71148798,NW,NE,28.66527747,11.83705396,21.38388895,62.55895835,1006.768,1004.325875,3.614806595,0.616078525,21.59767855,26.57068684,No,Yes
2017-01-27 00:00:00,BadgerysCreek,21.55909272,26.4186988,10.59319448,5.601869177,2.796297073,W,49.28226126,SE,NE,17.49126593,28.68191755,3.778296806,5.172088255,1001.892024,997.7173775,1.681207569,4.333443107,19.37214757,20.95707964,No,No
2017-01-28 00:00:00,BadgerysCreek,23.73801559,41.33922961,4.837865882,3.830045606,11.24054155,SE,84.56856163,S,SW,16.14194483,3.370822367,4.301396438,21.10383302,1008.821659,998.155459,5.619604387,1.523575892,3.095950924,33.63935406,Yes,Yes
2017-01-29 00:00:00,CoffsHarbour,3.676837023,41.0417007,10.01207142,1.588114773,8.185439532,SW,61.86289994,E,NW,5.478665382,32.47446799,87.00551931,7.433087235,993.728557,997.4822734,6.114229109,6.564995895,25.53263393,6.705823239,Yes,Yes
2017-01-30 00:00:00,CoffsHarbour,23.16469063,39.177762,13.59240665,5.323465252,3.060965828,E,29.33983222,E,SW,20.27080163,28.75627778,67.83931464,28.89143158,991.8372013,1009.560695,4.387748134,2.13809259,21.07173402,33.01829016,Yes,No
2017-01-31 00:00:00,Albury,12.30290733,38.70091309,1.524784359,6.197587758,4.378667602,SW,30.32520999,N,SW,5.061812448,29.18426597,66.05324154,62.74390077,994.464128,1021.917255,0.364675729,3.082253006,23.15168691,14.05033567,No,No
2017-02-01 00:00:00,Albury,6.456109707,24.14037417,5.494076301,10.13734388,11.22913063,S,62.94873172,W,NE,19.06481825,4.009654811,61.46428189,56.61859843,997.4858013,1012.758801,5.905159239,5.106953261,31.45838826,18.49396442,No,No
2017-02-02 00:00:00,CoffsHarbour,11.47839391,17.42757849,16.13930982,9.872397364,7.239018535,S,94.92561745,NW,E,30.54461196,28.71042179,84.92191447,61.21498216,1010.167073,1025.728264,7.578349052,2.564714498,27.43862755,4.295876184,Yes,Yes
2017-02-03 00:00:00,BadgerysCreek,24.50081438,27.08940536,9.193297408,1.051622095,3.240471606,NE,44.66816973,SW,NW,10.33057432,27.19272501,48.02669257,54.92512714,1023.965465,1015.46178,6.482918496,3.401893046,27.33203383,18.90376036,Yes,Yes
2017-02-04 00:00:00,BadgerysCreek,12.31545235,20.20573545,10.93154284,5.928889731,14.50906786,SE,89.56329351,N,NE,19.23144673,33.23689963,87.04108286,27.30287957,999.4256933,1017.573605,7.469621271,7.340595939,32.45143191,21.39223632,Yes,Yes
2017-02-05 00:00:00,Albury,8.218790257,35.84853267,8.656320044,2.726683008,10.7268753,NE,81.12764693,NE,NW,39.68063878,1.66383825,35.94450262,24.45074973,1027.40648,1016.704289,1.804585712,1.612888646,34.6477233,34.91955396,Yes,Yes
2017-02-06 00:00:00,CoffsHarbour,15.83502136,25.3829918,0.877998853,2.35219058,14.35702249,NW,39.82499543,S,W,27.46601693,0.924426739,92.67075043,13.70596835,1028.196316,1007.978368,7.999991457,0.739814305,20.34489562,34.13173439,No,No
2017-02-07 00:00:00,Albury,6.003640469,44.26830603,3.314995596,12.40953225,6.40657568,SE,22.90725987,W,NW,33.65427085,14.920284,69.86569801,84.90708749,1028.356184,1017.573553,2.899741056,2.955220066,3.810856561,33.82390522,Yes,No
2017-02-08 00:00:00,Albury,1.896583203,34.22916232,8.910832775,0.628728251,7.12650511,N,28.14778121,N,S,16.59390426,5.951531354,25.7177136,61.64793585,1023.502509,992.7883099,0.120643328,3.819390903,16.06954677,12.1935821,No,No
2017-02-09 00:00:00,Cobar,3.221993048,39.67441691,4.183709308,6.287743139,13.46932824,N,78.27951471,SE,E,30.71443693,22.3353791,56.40849217,18.65110125,1004.553002,1024.394059,7.590524817,4.883933539,27.56604013,34.69432746,Yes,Yes
2017-02-10 00:00:00,Cobar,3.201145974,18.97574018,0.999580573,2.523054836,7.875740104,N,35.97357904,E,N,1.620366918,36.69395606,53.30305615,17.72093798,992.9073564,1021.112486,8.476391421,3.351813266,0.970386367,15.94173531,No,No
2017-02-11 00:00:00,Cobar,3.797567338,40.86043447,16.87299328,13.18995324,10.60918368,NE,49.70167364,E,S,4.916447302,15.65918921,13.78988217,87.30356015,1012.752749,999.8091983,5.900023777,7.109205302,1.991060342,29.81426906,No,No
2017-02-12 00:00:00,BadgerysCreek,3.470679316,42.68271572,19.62385058,8.355607699,3.782593162,N,60.13593328,W,S,8.122823717,33.79801509,59.12429058,74.27308638,1012.347258,1020.721298,2.082929674,0.353875389,2.350522383,7.571198916,No,Yes
2017-02-13 00:00:00,CoffsHarbour,16.02186862,29.61185756,15.86285748,3.470709546,6.700897031,SE,78.03745348,E,SW,16.07807698,0.009634981,31.47856237,65.93990799,1023.999031,990.5057041,2.265700179,3.885907844,25.58625154,17.70416129,No,No
2017-02-14 00:00:00,CoffsHarbour,4.54700211,33.18758813,17.07569843,7.536409307,1.851747987,N,29.05849786,SE,SW,33.82979513,6.740585738,5.234876681,40.68641075,1029.839642,998.6898629,4.199335861,3.440303232,17.540832,33.81042336,Yes,Yes
2017-02-15 00:00:00,CoffsHarbour,8.641682083,37.94429403,4.839542606,10.9722954,3.089700538,E,52.50931242,N,S,13.85064203,1.216941586,94.86561577,26.19755643,1010.326292,992.6054895,8.080479716,5.828206417,12.91142802,33.14609889,No,Yes
2017-02-16 00:00:00,CoffsHarbour,22.41971025,20.24515882,19.21253951,14.37177013,0.014151229,N,58.80583273,N,NE,26.18484774,13.12588722,64.14903691,97.94507631,1003.808161,1021.209077,1.346378905,8.696486267,3.696596584,23.93072072,No,No
2017-02-17 00:00:00,Cobar,11.84904101,30.07698229,3.938514089,3.306690064,0.588975775,S,63.26616512,E,NW,28.37257179,36.32758383,87.69189319,79.7239575,997.4360685,1020.234966,7.433763026,4.59337866,25.62840876,27.92350129,Yes,No
2017-02-18 00:00:00,BadgerysCreek,16.68894346,26.95989083,19.02859621,13.29272658,14.65925735,NW,85.46885131,E,NW,23.44729416,3.878084944,67.6056005,30.17792231,990.191993,1022.545441,2.621725278,8.881891622,11.23569337,6.174934381,Yes,Yes
2017-02-19 00:00:00,BadgerysCreek,4.30799678,19.39121976,19.89638588,14.01456171,3.635305427,NE,33.7342556,NE,SE,14.28967873,24.25639107,35.69836921,84.75647963,1010.364548,990.1792677,7.277275525,2.720244554,9.286342452,25.25804923,Yes,No
2017-02-20 00:00:00,Cobar,4.80722547,26.02603267,14.23445611,13.74630817,9.949660643,W,84.62651615,S,NE,23.08213367,18.05983756,51.26880723,75.89319486,1012.220747,1010.049309,8.282440778,0.277813193,22.83117205,21.63177829,Yes,No
2017-02-21 00:00:00,BadgerysCreek,1.021715407,17.04516928,19.62287464,9.531215353,12.58649548,NW,75.43027422,SW,E,13.69062371,37.53872849,67.57467603,29.70805499,1022.997539,1018.193448,3.847444848,1.490968507,19.56538124,3.204310751,No,Yes
2017-02-22 00:00:00,Cobar,4.223376577,15.77435721,11.39079559,9.447309817,8.259906889,E,64.46966514,W,NE,3.354949542,4.900765701,96.02523252,42.65528542,1010.183079,996.2160451,3.285455887,3.556123963,12.68437246,3.960565231,Yes,No
2017-02-23 00:00:00,CoffsHarbour,6.964758476,19.05498867,5.190835664,6.048159498,2.297167501,NE,75.96222963,N,NE,39.71215913,8.48111402,25.36694591,18.59534454,1026.658734,1015.991629,7.219991871,2.847005183,22.45206148,3.795526621,No,Yes
2017-02-24 00:00:00,Cobar,4.425262107,43.89345335,8.739917713,11.28596823,10.92174656,SE,52.96141912,W,NE,5.087298145,1.181678744,87.49770586,11.10524444,1015.123339,993.364404,4.765345941,0.873487179,9.492753213,25.35249272,Yes,Yes
2017-02-25 00:00:00,CoffsHarbour,2.217563344,31.48588608,11.87121871,7.969410275,9.003771151,SW,31.07180688,NE,E,2.893935353,17.35740999,92.40778053,72.27620328,1023.61345,997.2530342,6.160041436,3.893940969,27.81905916,4.960032289,No,Yes
2017-02-26 00:00:00,CoffsHarbour,3.015896778,43.97466483,1.461631241,10.16157107,10.96875884,NE,73.26121922,N,SE,35.14122997,11.11331598,67.04155147,26.75118574,995.9320694,1009.031873,5.605463133,3.043041945,8.026163261,16.37062949,Yes,Yes
2017-02-27 00:00:00,Albury,11.5194692,27.97493635,12.44686529,6.426868558,11.54619934,S,61.97378453,NE,E,12.07338644,34.79623736,93.12666274,82.00593657,1024.213445,1016.142606,1.375999611,1.103572984,5.559319338,12.49436321,Yes,No
2017-02-28 00:00:00,Cobar,5.15834296,24.35448399,19.62355674,10.97244696,14.63115552,SE,71.14998404,NE,W,26.01187896,24.19763253,39.78785875,99.56087115,1017.005754,995.8347651,7.603113243,2.665054176,27.38537933,19.26764493,Yes,No
2017-03-01 00:00:00,Albury,9.106746526,30.18425589,3.802152996,12.36707276,8.6034492,NW,47.03990248,NW,SE,13.16022919,24.56362952,95.3016176,7.661981393,996.8093213,997.4089332,1.761976003,7.977924498,24.77622107,24.72667705,Yes,No
2017-03-02 00:00:00,Cobar,12.58543177,28.18535066,15.85190233,2.196543849,5.12461669,NW,92.54932619,E,W,15.65817083,21.27642788,70.27828772,47.30351251,997.5905423,998.1778547,8.390539297,2.718439789,6.39236415,23.9652888,No,Yes
2017-03-03 00:00:00,Cobar,17.25987072,18.16994053,18.15797588,12.49394573,9.726968354,N,66.98958949,SE,W,10.48451888,3.674013489,4.200576742,80.20625593,1027.060025,999.5480322,2.255141623,6.425598809,4.068601344,18.04319706,Yes,No
2017-03-04 00:00:00,Albury,0.982803496,34.22478944,18.87403186,8.104447977,1.026610639,SE,26.83219874,NW,W,13.72176023,17.80074735,90.68728318,78.89508965,991.2886144,999.0621539,6.604928759,5.508423717,29.3439681,16.25172058,No,Yes
2017-03-05 00:00:00,Albury,19.98525997,21.48114548,19.20271209,12.66998864,13.46095977,SW,55.98431926,SW,NW,16.42801602,39.98020759,48.4472809,75.99971583,1008.501398,1005.805964,2.561898541,3.844630462,27.18094688,13.92354583,No,Yes
2017-03-06 00:00:00,Cobar,15.69750974,33.58763865,10.42919277,6.469525595,1.79071517,S,80.50848438,W,S,28.81664276,33.40917163,46.03269848,34.89949353,1002.539012,1016.151586,2.860068677,2.151230731,11.45400808,30.16684819,Yes,No
2017-03-07 00:00:00,BadgerysCreek,2.043975799,34.50603277,19.54615816,5.685607281,4.917642568,N,83.53076494,SE,S,20.46144777,35.73836217,56.6466606,45.38532557,1016.603098,1007.521271,2.790016675,3.321132294,23.03690929,11.57981317,Yes,No
2017-03-08 00:00:00,CoffsHarbour,21.8394656,19.56074559,15.14620414,13.72591099,12.23618071,N,59.56776422,W,W,37.74260869,32.92905437,14.93845468,59.49683573,1023.585176,1021.038956,6.731030286,5.328964921,4.345606529,9.077803741,No,Yes
2017-03-09 00:00:00,Albury,23.02181001,16.84048881,3.233428725,3.767539013,8.959685675,SW,91.57980567,E,W,1.675215754,4.121667737,46.91660486,97.39405836,1004.415125,1018.77074,5.011336062,3.156778933,17.74666807,26.01604228,No,Yes
2017-03-10 00:00:00,CoffsHarbour,1.526948996,38.42284758,9.538002129,12.66318488,5.904532804,NE,41.41347498,SE,N,20.12273291,9.097930163,83.11272167,32.75472709,1007.076083,995.0610766,7.946572103,1.934067902,0.655560222,12.59172116,No,Yes
2017-03-11 00:00:00,BadgerysCreek,6.921941204,28.79401271,14.36662351,7.260308588,7.101534891,NW,52.84789578,NW,SW,23.36899155,0.124866054,1.548245914,92.31438877,1029.276711,991.9536649,2.766354473,1.04816474,13.70606583,29.64495099,No,Yes
2017-03-12 00:00:00,BadgerysCreek,20.15503199,16.74491387,4.946806316,7.711431638,12.8182109,N,91.88775285,W,S,36.80787944,12.140405,27.29171603,26.93569182,1021.35666,1025.117663,6.227932699,7.917902441,2.619498751,11.47610515,No,No
2017-03-13 00:00:00,BadgerysCreek,18.70649226,44.84598952,12.81230367,4.627024222,5.100065791,E,91.70053732,NW,SW,1.966340945,4.344296094,0.245458644,98.90744655,1025.888165,993.1932427,6.776537397,3.962816782,16.63015131,24.56806886,Yes,No
2017-03-14 00:00:00,Albury,4.613025484,16.73341683,13.33200958,8.595633009,13.04474527,E,74.85702151,E,SW,22.9399834,18.91173381,41.57113091,67.02636868,1007.550489,995.9335672,1.363339017,5.626874896,14.75885764,1.57881522,Yes,No
2017-03-15 00:00:00,BadgerysCreek,5.233733083,35.85105687,3.253994876,4.878167944,1.322016465,NW,88.71844377,SE,N,34.14519714,27.08509954,72.83155105,46.35114804,999.3630482,990.885331,3.605304216,4.41369325,15.55347593,13.4947008,No,Yes
2017-03-16 00:00:00,Albury,9.26180257,44.51036776,11.30170625,0.589041214,11.65197656,E,27.10186136,SE,SW,9.677109125,34.9802118,79.87718291,61.33904281,1006.474539,1015.133455,4.345357449,7.853098665,1.586595572,12.01305612,Yes,Yes
2017-03-17 00:00:00,BadgerysCreek,12.11307463,22.17540313,15.43253822,4.07997908,12.7132145,SW,89.1995981,N,SE,35.05169394,29.9686866,94.51897611,27.2531169,1018.643677,1013.294823,3.201186509,4.922413672,12.65657194,28.58375587,No,No
2017-03-18 00:00:00,CoffsHarbour,15.45636929,19.26748106,9.977913291,0.095685651,2.727264793,NE,45.64959252,NE,N,0.761736371,37.54342383,60.8504613,27.41738575,994.3772162,1029.476147,2.899013364,4.327032762,26.47693472,33.84693911,Yes,No
2017-03-19 00:00:00,CoffsHarbour,9.222840989,18.64154818,0.242062336,14.67532181,6.455197986,S,34.26652099,NE,SW,29.29818517,2.155931616,25.46268667,11.35545438,1000.818764,1025.477296,6.177779046,8.321408914,12.91200307,16.13084468,No,No
2017-03-20 00:00:00,Cobar,11.5633679,24.09825443,0.180769382,14.48620815,2.48249662,W,39.14958691,NW,SW,37.32452885,0.487193417,92.41479491,11.40502977,991.865436,1006.433727,1.942797579,6.477206364,25.03101834,28.8692697,Yes,Yes
2017-03-21 00:00:00,CoffsHarbour,18.68677345,18.03137433,7.140586879,5.927329462,10.59906193,N,53.43748064,SE,NE,26.28790647,26.45352455,77.53157539,34.76717415,1007.29391,1004.863434,6.384516707,1.003949166,12.93175533,24.48931453,Yes,Yes
2017-03-22 00:00:00,Cobar,0.917080072,35.76484025,18.52388137,10.92556282,8.030216521,W,40.09536037,W,SW,17.56116976,11.57409641,57.4428483,76.28554779,1023.097829,1001.874081,8.415397768,1.599340151,14.81338045,33.85850957,No,Yes
2017-03-23 00:00:00,CoffsHarbour,6.310923609,16.86875394,4.573535592,5.187091476,9.529850201,S,45.64540688,NW,NW,1.795240659,10.14004064,69.56402157,60.79711676,990.9865475,996.0962768,5.086777691,7.084105766,19.73622395,28.388798,Yes,No
2017-03-24 00:00:00,Albury,17.83373965,30.28266384,12.68727378,10.06639736,2.947304504,S,30.79827889,NW,SE,36.80455253,13.23548351,92.4316355,10.25845603,1017.012941,995.5233463,5.502908131,7.522661891,33.27386779,2.711732309,No,No
2017-03-25 00:00:00,CoffsHarbour,22.38017094,44.90090562,4.441517414,12.08145065,3.176187931,SW,43.69414124,S,E,18.81184891,10.79184232,71.23940285,85.2236525,1027.299835,995.2913483,0.620394319,4.906717462,3.810115633,24.96486028,No,No
2017-03-26 00:00:00,Cobar,12.79193605,39.41910809,6.433399793,14.20134367,0.622459883,NE,65.78270516,SW,S,1.159869773,20.45745625,36.83745076,60.1367627,999.4771145,994.5645903,7.780292133,4.990097051,1.151981903,18.74249004,Yes,No
2017-03-27 00:00:00,Cobar,13.30283713,33.45658315,16.96084179,6.003184138,4.831013028,E,55.34829665,SE,W,27.59284285,17.60593789,71.30282023,96.08555768,1017.745394,999.6204817,2.569030085,5.687396666,21.27850143,0.575262028,No,No
2017-03-28 00:00:00,BadgerysCreek,2.679300283,24.18760862,14.57722885,11.74946974,8.39616992,E,47.7375009,NE,SW,19.27349014,20.49714206,4.027816274,67.01854674,1029.004076,1002.266745,5.53546049,3.952041969,33.21839811,8.795953555,Yes,No
2017-03-29 00:00:00,Albury,11.18530917,33.71687509,1.907985546,3.988926759,12.86902371,SW,79.71617031,SE,SE,4.973812698,26.90854446,38.64155618,17.51748637,1028.491122,1028.463159,8.812009528,6.121792111,34.64030964,32.26143358,Yes,Yes
2017-03-30 00:00:00,CoffsHarbour,13.31543166,30.81124392,8.57404042,14.85498456,10.00391171,S,91.48079771,E,W,8.570872372,15.48522036,40.63230318,47.37833623,999.3971677,1013.13893,5.359523405,0.976331318,16.94574866,32.41214805,No,No
2017-03-31 00:00:00,BadgerysCreek,6.061762591,27.78250152,0.583395273,0.386543981,6.530944851,NE,80.54313783,NW,E,2.579627218,10.05230749,16.68382344,64.84975975,994.0132421,1029.503831,6.522385387,8.651513181,16.38285674,27.95976611,Yes,No
2017-04-01 00:00:00,CoffsHarbour,6.731080774,18.9213113,9.617802932,9.052932098,14.29680172,NE,46.56005617,S,SE,22.97174159,6.648021472,2.308548055,2.826470105,995.9313015,1004.898678,4.007876564,6.751393414,22.57373198,34.36228611,No,Yes
2017-04-02 00:00:00,CoffsHarbour,9.432104078,41.59812646,13.24868023,9.892589725,10.78867801,NW,79.55537343,S,S,24.88117917,13.97896478,13.33812366,1.491026415,1018.081427,1008.305065,0.543292592,5.680567836,19.4472165,28.22908286,No,Yes
2017-04-03 00:00:00,BadgerysCreek,0.501779944,28.49353946,2.370052472,10.32068336,13.95247804,SE,32.1584146,NE,SE,20.22969193,29.67225901,65.46214958,12.94030006,1019.030355,1002.983146,7.178394145,2.846898513,22.19308202,0.357146555,Yes,Yes
2017-04-04 00:00:00,BadgerysCreek,8.05197914,20.83867535,5.777698778,1.805813682,7.913819599,N,30.42543905,NE,W,32.68408532,30.2681964,80.22888164,25.1664435,1016.969462,997.315506,0.314989571,1.448599387,30.58997989,10.07420191,No,Yes
2017-04-05 00:00:00,BadgerysCreek,5.286200175,26.03278053,7.95673251,14.07794675,3.883564122,SW,47.65016296,NE,W,34.44035285,26.67621547,98.82034927,42.95491235,1003.443136,995.7265883,6.30592046,3.684086674,26.12071593,1.071846378,Yes,Yes
2017-04-06 00:00:00,BadgerysCreek,8.187433804,27.42389258,18.39062049,2.717749186,0.792400295,SE,84.61618952,E,NE,24.62497587,9.361127012,34.63635031,48.74404738,996.7910776,1027.803168,0.206294158,5.954190665,17.39070871,3.293778906,Yes,Yes
2017-04-07 00:00:00,BadgerysCreek,2.994053295,39.82613687,19.86510031,9.341301049,10.89127277,SW,39.70785978,S,SW,0.510259188,23.52344983,59.93792223,13.80276089,1013.230444,1029.472427,7.760747129,5.703387691,16.16525607,7.659428593,No,No
2017-04-08 00:00:00,CoffsHarbour,22.26318202,37.00843142,0.89822598,3.340141187,1.81954497,E,25.06027271,W,N,27.80918623,22.82758646,93.71449668,67.33915791,1009.347218,991.7963799,1.418724322,3.443770396,22.3860612,17.62454912,Yes,No
2017-04-09 00:00:00,BadgerysCreek,14.83981134,38.07914681,15.22015847,4.608246255,4.541626924,S,30.53676282,E,SE,16.71996868,19.37064792,16.70417813,59.61380617,1019.153366,996.013835,4.628443459,5.519577544,15.94971995,29.66362012,No,No
2017-04-10 00:00:00,Albury,16.97755798,15.33093793,7.434481328,8.196878126,7.987063618,SW,88.69959748,N,W,22.62229933,21.99915946,71.76455863,29.44640988,1007.654403,1006.940964,5.37435634,7.32373466,16.02227729,30.16883647,No,No
2017-04-11 00:00:00,Cobar,19.72928097,27.48461995,7.849163725,6.257901278,8.466248817,SW,70.70266278,SW,NW,25.96322408,19.6716253,75.49787331,1.365988344,1003.545588,997.4533391,4.117908666,0.236562951,0.570706563,21.56706505,No,Yes
2017-04-12 00:00:00,BadgerysCreek,12.46105497,29.44032455,15.08529947,2.403384015,9.008747955,NW,40.25609307,SW,S,14.00946457,22.61825464,8.897553587,7.764791535,1001.739143,1004.555216,3.066871404,4.055589431,6.092244809,32.48615787,No,Yes
2017-04-13 00:00:00,BadgerysCreek,2.173007202,15.5757683,18.36852864,2.564046036,2.493829955,W,64.42366603,NW,NW,36.68394021,28.62023818,86.12493852,39.16947755,998.4588128,995.163854,4.210328666,6.826997056,17.0979774,17.50218143,Yes,No
2017-04-14 00:00:00,CoffsHarbour,13.42766355,22.79439626,19.01857189,6.272171822,5.696061072,E,62.20636979,SW,E,5.35899467,4.385127776,81.31050471,15.39743512,1000.629855,1008.26047,2.802741785,4.915300234,28.79287107,31.11626154,No,Yes
2017-04-15 00:00:00,BadgerysCreek,14.67102795,37.80869469,11.54245172,11.35924467,9.257913407,N,72.43487828,NE,SE,26.86047229,29.98503009,3.340300658,37.68196061,993.7932176,1000.867785,3.943101124,5.863284791,9.755445235,15.89228397,No,Yes
